IdEmpresa,Empresa,CodEmpresa,Cuenta,Medidor_ARCONEL,INER_IDE_GEOG,IdProvincia,Provincia,IdCanton,Canton,IdParroquia,Parroquia,NombreAbonado,TIPO,UbicacionAbonado,NUMMEDIDOR_ARCONEL_GEO,COORD_X,COORD_Y,No_de_edificio,INERGY,link
191,CNEL-Sto. Domingo,DOM,62876,50316672,50316672,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,RIO VERDE,DIRECCION DISTRITAL 23D01 PARROQUIA,DESC,DEMETRIO AGUILERA  MALTA   0 y JORGE ICAZA,50316672,702548,9970251,9,DOM-DESC-9-50316,
81,E.E. Galapagos,GPS,0,12011081,12011081,0,GALAPAGOS,0,SANTA CRUZ,0,PUERTO AYORA,DIRECCION DISTRITAL 20D01 SAN CRIST,DESC,CHARLES BINFORD 41-  0 y GRAL RODRIGUEZ LARA,12011081,540935.8256,9916480.225,9,GPS-DESC-9-12011,
54,CNEL-El Oro,ORO,2189800,311920514,311920514,7,EL ORO,1,MACHALA,2,MACHALA,DIRECCION DISTRITAL 07 D02 MACHALA,DESC,SANTA ROSA   0 y AV.MANUEL SERRANO,311920514,614984.67,9639499.889,10,ORO-DESC-10-31192,
72,CNEL-Esmeraldas,ESM,0,11044914-SON-AB,11044914,8,ESMERALDAS,1,ESMERALDAS,5,SIMONPLATA TORRES,DIRECCION DISTRITAL 08D01 - ESMERALDAS - SALUD,SAL,PASAJE 20  SL2 PASAJE 19 1 M13 TOLITA 2,11044914,646724.9505,10101680.67,10,ESM-SAL-10-11044,https://www.google.com/maps/@0.9631714-79.6598353a74.9y203.42h93.47t/data=!3m6!1e1!3m4!1s0P9Mw9XvZjnQ8FJrmcaNAg!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,575512-3,1137499-ITR-TA,1137499,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,CNT EP,DESC,FRANCISCO SEGURA  1300 WASHINGTON-SALVADOR 1  BARRIO DEL SEGURO,1137499,622672,9754654,10,GYE-DESC-10-11374,https://www.google.com/maps/@-2.2194877-79.89679543a59.9y345.49h104.64t/data=!3m6!1e1!3m4!1s3USvkBQlUoaKcNtFeAjCTA!2e0!7i13312!8i6656
87,CNEL-Guayas LosRios,GLR,446466-4,15030368-ELS-AT,15030368,0,LOS RIOS,0,QUEVEDO,0,QUEVEDO,DIRECCION PROVINCIAL DEL CONSEJO DE LA JUDICATURA,EDF,AV. WALTER ANDRADE F  RENTE AL PARQUE ROTARIO. 1  ,15030368,670547.1326,9887846.425,10,GLR-EDF-10-15030,https://www.google.com/maps/@-1.0139551-79.46722433a89.4y280.66h103.45t/data=!3m6!1e1!3m4!1sznFHHJ-1F-9ajvrNKpAi9A!2e0!7i13312!8i6656
130,CNEL-LosRios,RIO,74336,52071446,52071446,12,LOS RIOS,1,BABAHOYO,2,DOCTOR CAMILO PONCE,CNEL EP,EDF,9 DE NOV Y GENERAL BARONA   0 y 9 DE NOVIEMBRE,52071446,662490.2556,9800860.789,10,RIO-EDF-10-52071,https://www.google.com/maps/@-1.8009724-79.53928643a75y142.05h104.9t/data=!3m6!1e1!3m4!1s9RTRUKrdIA0j96Mf5txsuw!2e0!7i13312!8i6656
189,CNEL-Sta. Elena,ELE,,68IS20651-ABB-OO,68IS20651,0,SANTA ELENA,0,SANTA ELENA,0,,BANECUADOR B.P.,DESC,MANABI/GQUIL 18 DE A   GOSTO 1  SANTA ELENA,68IS20651,515988.5836,9753801.345,10,ELE-DESC-10-68IS2,
191,CNEL-Sto. Domingo,DOM,68506,50211539,50211539,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,RIO TOACHI,DIRECCION DISTRITAL 23D01 PARROQUIA,DESC,VIA QUITO   STO DGO   0 y ENTRADA AL PARAISO,50211539,708234,9972047,10,DOM-DESC-10-50211,
81,E.E. Galapagos,GPS,0,12011120,12011120,0,GALAPAGOS,0,SANTA CRUZ,0,PUERTO AYORA,DIRECCION DISTRITAL 20D01 SAN CRIST,DESC,JOSE JOAQUIN DE OLMEDO 1-  1 y ISLA FLOREANA,12011120,540863.3806,9917171.904,10,GPS-DESC-10-12011,
54,CNEL-El Oro,ORO,301650,439146,439146,7,EL ORO,1,MACHALA,2,MACHALA,DIRECCION DISTRITAL 07D02 MACHALA,DESC,PAEZ   0 y AV.25 DE JUNIO,439146,615813.4241,9639663.226,11,ORO-DESC-11-43914,
72,CNEL-Esmeraldas,ESM,0,02117437-CON-AM,2117437,8,ESMERALDAS,1,ESMERALDAS,4,LUIS TELLO (LAS PALMAS),DIRECCION DISTRITAL 08D01-ESMERALDAS-EDUCACION,EDU,JAIME ROLDOS   CORP. ADUANERA ECU 1  CIUDADELA NAVAL,2117437,0,0,11,ESM-EDU-11-02117,
26,CNEL-Guayaquil,GYE,575502-6,1139007-ITR-RE,1139007,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,CNT EP,DESC,CUENCA  2520 TUNGURAHUA 1  .,1139007,622259.4751,9756888.091,11,GYE-DESC-11-11390,https://www.google.com/maps/@-2.1992362-79.90037323a90y2.7h115.23t/data=!3m6!1e1!3m4!1sX3uu2-YTUk4GcDGfy5ePuQ!2e0!7i13312!8i6656
87,CNEL-Guayas LosRios,GLR,132851-4,15030111-ELS-AT,15030111,0,LOS RIOS,0,QUEVEDO,0,QUEVEDO,BANECUADOR B.P.,EDF,7 DE OCTUBREN.216 Y   QUINTA 1  ,15030111,670643.1451,9886779.036,11,GLR-EDF-11-15030,https://www.google.com/maps/@-1.0240034-79.46653510a84.4y94.24h103.4t/data=!3m4!1e1!3m2!1s1DrgnwhLx6ptUwYetdUH8A!2e0?source=apiv3
130,CNEL-LosRios,RIO,58793,201012151,201012151,12,LOS RIOS,1,BABAHOYO,4,EL SALTO,SUBC DE SALUD DEL SALTO,SAL,EL SALTO,201012151,662814.059,9801392.11,11,RIO-SAL-11-20101,
189,CNEL-Sta. Elena,ELE,,311921610-ITR-AB,311921610,0,SANTA ELENA,0,SANTA ELENA,0,,GOBERNACION DE SANTA ELENA,DESC,COMERCIO E/ 10 DE AG  Y SUCRE 1 OSTO SANTA ELENA,311921610,515833.2885,9753982.882,11,ELE-DESC-11-31192,
191,CNEL-Sto. Domingo,DOM,70481,1001234579,1001234579,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,EL ESFUERZO,DIRECCION DISTRITAL 23D01 PARROQUIA,DESC,VIA A LA REFORMA   0 y VIA AL CRISTAL EL AUSTRO,1001234579,700096,9952361,11,DOM-DESC-11-10012,
81,E.E. Galapagos,GPS,0,1599472,1599472,0,GALAPAGOS,0,SANTA CRUZ,0,PUERTO AYORA,DIRECCION DISTRITAL 20D01 SAN CRIST,DESC,ISLA DUNCAN   0 y KARL ANGERMEYER,1599472,541151.9008,9917283.81,11,GPS-DESC-11-15994,
54,CNEL-El Oro,ORO,2122120,3111108294,3111108294,7,EL ORO,1,MACHALA,50,MACHALA,DIRECCION DISTRITAL 07D02 MACHALA,DESC,VELA   0 y 8VA.NORTE B,3111108294,616001.235,9640769.515,12,ORO-DESC-12-31111,
72,CNEL-Esmeraldas,ESM,0,1001368316-SAX-AB,1001368316,8,ESMERALDAS,1,ESMERALDAS,1,BARTOLOMÉ RUIZ (CÉSAR FRANCO CARRIÓN),DIRECCION DISTRITAL 08D01 ESC JUAN MONTALVO,EDU,MARIA ARROYO DE MOR  SL1 MANABI 1 M53 SECTOR PARADA 7,1001368316,649604.5842,10107791.03,12,ESM-EDU-12-10013,
26,CNEL-Guayaquil,GYE,576236-7,20533862-ELS-TA,20533862,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,CNT EP,DESC,AV.FCO.DE ORELLANA   JTO.A TRES CERRITOS 1  IETEL,20533862,617875,9759999,12,GYE-DESC-12-20533,No se encontro medidor
87,CNEL-Guayas LosRios,GLR,1638638-3,11473915-ELS-AT,11473915,0,LOS RIOS,0,QUEVEDO,0,SAN CAMILO,COORD.  ZONAL 5 DEL REG. CIVIL IDENT.Y CEDULACION,EDF,SAN CAMILO  CALLE H Y CALLE I 1  ,11473915,671952.3574,9886108.117,12,GLR-EDF-12-11473,https://www.google.com/maps/@-1.030385-79.45408560a106.6y286.1h96.67t/data=!3m4!1e1!3m2!1sNurcNQMJEjdIL8mPGZdDfA!2e0?source=apiv3
130,CNEL-LosRios,RIO,42777,28006885,28006885,12,LOS RIOS,1,BABAHOYO,1,CLEMENTE BAQUERIZO,SUBCENTRO DE SALUD L OBRE,SAL,BY  PASS   0 y CALLE Y,28006885,665209.5464,9799950.836,12,RIO-SAL-12-28006,https://www.google.com/maps/@-1.809476-79.51482113a64.5y19.59h83.26t/data=!3m6!1e1!3m4!1s3M7XdxBV90YFPUHRFKSCmQ!2e0!7i13312!8i6656
189,CNEL-Sta. Elena,ELE,,2S23027-NAN-AM,2S23027,0,SANTA ELENA,0,SANTA ELENA,0,,ILUSTRE MUNICIPALIDAD DE SANTA ELENA,DESC,CALLE PRINCIPAL/IGLE   SIA 1  ,2S23027,515803.3344,9753790.517,12,ELE-DESC-12-2S230,
191,CNEL-Sto. Domingo,DOM,47208,3942129,3942129,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,SANTA MARIA DEL TOACHI,DIRECCION DISTRITAL 23D01 PARROQUIA,DESC,VIA SANTA MARIA DEL TOACHI   0 y VIA CORINA DEL PA,3942129,693838.26,9931461.22,12,DOM-DESC-12-39421,
81,E.E. Galapagos,GPS,0,12010003,12010003,0,GALAPAGOS,0,SANTA CRUZ,0,PUERTO AYORA,DIRECCION PROVINCIAL AGROPECUARIA D,DESC,VIA CONCEJO DE GOBIERNO 00-  0 y AV BALTRA,12010003,541917.5799,9916971.063,12,GPS-DESC-12-12010,
54,CNEL-El Oro,ORO,2111650,12566367,12566367,7,EL ORO,1,MACHALA,2,MACHALA,DIRECCION DISTRITAL 07D02 MACHALA,DESC,VELA   0 y AV.SUCRE,12566367,615476.0091,9640162.452,13,ORO-DESC-13-12566,
72,CNEL-Esmeraldas,ESM,0,35947150-GEN-DP,35947150,8,ESMERALDAS,1,ESMERALDAS,5,SIMONPLATA TORRES,DIRECCION DISTRITAL 08D01 ESMERALDAS-EDUCACION,EDU,KM 8 SECTOR LA PRADE  SL1 RA FRENTE AL BUEN PA 1 M73 RUTA 346,35947150,643955.5134,10099533.08,13,ESM-EDU-13-35947,
26,CNEL-Guayaquil,GYE,576380-0,1339600-ELS-TA,1339600,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,CNT EP,DESC,VIA A LA COSTA  KM.10 FTE.COLEG.INTERAMER. 1 AMI 1,1339600,0,0,13,GYE-DESC-13-13396,No se encontro medidor
87,CNEL-Guayas LosRios,GLR,1702547-3,90566253-ITR-AT,90566253,0,LOS RIOS,0,QUEVEDO,0,24 DE MAYO,MINISTERIO DEL INTERIOR,EDF,AV QUITO FRENTE AL   PASEO SHOPPING 1  ,90566253,670630.5708,9888308.028,13,GLR-EDF-13-90566,https://www.google.com/maps/@-1.0107274-79.46681173a51.4y87.32h98.25t/data=!3m6!1e1!3m4!1s6ahkH96vLZif62uYTcBs9Q!2e0!7i13312!8i6656
130,CNEL-LosRios,RIO,42091,50295241,50295241,12,LOS RIOS,1,BABAHOYO,53,FEBRES CORDERO (LAS JUNTAS) (CAB EN MATA DE CACAO).,SUB CEN SALUD PUEBLO NUEV,SAL,SIN NOMBRE   0 y *-Sin Calle Secundaria-*,50295241,678179,9783390,13,RIO-SAL-13-50295,
189,CNEL-Sta. Elena,ELE,,16S20134-GEN-PP,16S20134,0,SANTA ELENA,0,SANTA ELENA,0,,EMPRESA PUBLICA MUNICIPAL MANCOMUNADA DE AGUA POTA,DESC,RESERVORIO CENTRAL D   E AGUA.-SA 1  ,16S20134,545645.0695,9746968.123,13,ELE-DESC-13-16S20,
191,CNEL-Sto. Domingo,DOM,55325,10099749,10099749,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,ZARACAY,DIRECCION DISTRITAL 23D01 PARROQUIA,DESC,CHORRERA DEL NAPA   0 y GUAYAQUIL,10099749,704098,9972260,13,DOM-DESC-13-10099,https://www.google.com/maps/@-0.2508532-79.16619943a42.5y36.99h85.35t/data=!3m6!1e1!3m4!1scBIJr-q92mcsq38-4lkgYQ!2e0!7i13312!8i6656
81,E.E. Galapagos,GPS,0,12011024,12011024,0,GALAPAGOS,0,SANTA CRUZ,0,PUERTO AYORA,DIRECCION PROVINCIAL DEL CONSEJO DE,DESC,DIEZ DE MARZO 47-  0 y *-Sin Calle Secundaria-*,12011024,453825.0605,9899897.83,13,GPS-DESC-13-12011,
54,CNEL-El Oro,ORO,1868500,50285939,50285939,7,EL ORO,1,MACHALA,1,LA PROVIDENCIA,DIRECCION DISTRITAL 07D02 MACHALA,DESC,LOS VERGELES SECT.N   0 y *-Sin Calle Secundaria-*,50285939,617839.8864,9640896.967,14,ORO-DESC-14-50285,
72,CNEL-Esmeraldas,ESM,0,14758164-ELS-AB,14758164,8,ESMERALDAS,1,ESMERALDAS,2,5 DE AGOSTO,SUBCENTRO SALUD SAN VICENTE DE PAUL,SAL,MEXICO  SL46 MEXICO 1 M37 RUTA MASIVA 283,14758164,649409.3129,10105269.05,14,ESM-SAL-14-14758,https://www.google.com/maps/@0.9516241-79.65113023a15y288.36h98.86t/data=!3m6!1e1!3m4!1s21LuzLCXZpRq-7YGJmBaWA!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,564341-4,1139154-ITR-TC,1139154,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,CNT EP,DESC,MANUEL GALECIO  0318 XIMENA-RIOBAMBA 1  .,1139154,624072.3491,9758356.426,14,GYE-DESC-14-11391,https://www.google.com/maps/@-2.1858765-79.88420923a79.1y8.16h97.32t/data=!3m6!1e1!3m4!1sp0eHNjMmOJ_58pH2_7zLBA!2e0!7i13312!8i6656
87,CNEL-Guayas LosRios,GLR,144677-0,90565492-ITR-AM,90565492,0,LOS RIOS,0,QUEVEDO,0,QUEVEDO,CNEL EP - OFICINA  QUEVEDO,EDF,PRIMERA  . VIGESIMA SEGUNDA 1  VIVA ALFARO,90565492,670108.429,9885531.674,14,GLR-EDF-14-90565,https://www.google.com/maps/@-1.0350145-79.47136670a67.7y135.67h98.63t/data=!3m4!1e1!3m2!1sj2OsnPykGzmjaax5esyZfQ!2e0?source=apiv3
130,CNEL-LosRios,RIO,40876,50296605,50296605,12,LOS RIOS,1,BABAHOYO,1,CLEMENTE BAQUERIZO,SUBCENTRO DE SALUD P NEGRA,SAL,CALLE B   0 y 2 TRANSVERSAL,50296605,667912.6065,9800219.886,14,RIO-SAL-14-50296,
189,CNEL-Sta. Elena,ELE,,4S21987-GEN-OO,4S21987,0,SANTA ELENA,0,SANTA ELENA,0,,ILUSTRE MUNICIPALIDAD DE SANTA ELENA,DESC,NUEVO ALUMBRADO REFL   ECTORES 1  ,4S21987,515863.5073,9753787.763,14,ELE-DESC-14-4S219,
191,CNEL-Sto. Domingo,DOM,91568,2110724096,2110724096,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,SANTO DOMINGO DE LOS COLORADOS,DIRECCION DISTRITAL 23D01 PARROQUIA,DESC,AV CLEMENCIA DE MORA   0 y RIO TIPUTINI,2110724096,703735.22,9972550.07,14,DOM-DESC-14-21107,
81,E.E. Galapagos,GPS,0,12011030,12011030,0,GALAPAGOS,0,SANTA CRUZ,0,PUERTO AYORA,ELECGALAPAGOS AGENCIA SANTA CRUZ,DESC,GENERAL RODRIGUEZ LARA 59-  0 y INDEFATIGABLE,12011030,540985.4906,9916621.032,14,GPS-DESC-14-12011,
54,CNEL-El Oro,ORO,1473950,80601321,80601321,7,EL ORO,1,MACHALA,50,MACHALA,DIRECCION DISTRITAL 07D02 MACHALA,DESC,10MA SUR B   0 y 18AVA OESTE A,80601321,613726.6136,9639779.949,15,ORO-DESC-15-80601,
72,CNEL-Esmeraldas,ESM,0,14758651-ELS-AB,14758651,8,ESMERALDAS,1,ESMERALDAS,5,SIMONPLATA TORRES,DIRECCION DISTRITAL 08D01 ESMERALDAS-EDUCACION,EDU,LA CANANGA X BUEN PA  SL8 BUEN PASTOR 1 M74 RUTA MASIVA  346,14758651,644000.8074,10099626.02,15,ESM-EDU-15-14758,
26,CNEL-Guayaquil,GYE,576280-4,1339509-ELS-AT,1339509,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,CNT EP,DESC,AV.CENTRAL   . 1  COLINAS CEIBOS,1339509,617125.2024,9760775.807,15,GYE-DESC-15-13395,https://www.google.com/maps/@-2.163789-79.9468533a75y112.3h100.54t/data=!3m6!1e1!3m4!1s_pqb9NR5hDqzoNUdwLaMPw!2e0!7i13312!8i6656
87,CNEL-Guayas LosRios,GLR,387304-8,19695804-ELS-AM,19695804,0,LOS RIOS,0,QUEVEDO,0,QUEVEDO,SERVICIO RENTAS INTERNAS,EDF,QUEVEDO CENTRO AV. B  OLIVAR Y CALLE 4TA 1  ,19695804,670735.0466,9886812.726,15,GLR-EDF-15-19695,https://www.google.com/maps/@-1.0236386-79.46567533a89.9y139.54h109.61t/data=!3m6!1e1!3m4!1sAEv8eZmtweRLbeWf67DGQA!2e0!7i13312!8i6656
130,CNEL-LosRios,RIO,95962,41175609,41175609,12,LOS RIOS,1,BABAHOYO,4,EL SALTO,COMANDO PROV POLICIA N 8 EL SALTO,SEG,COOP. LA VIRGINIA,41175609,661818,9801066,15,RIO-SEG-15-41175,
189,CNEL-Sta. Elena,ELE,,19695646-ELS-AB,19695646,0,SANTA ELENA,0,SANTA ELENA,0,,FEDERACION DEPORTIVA PROVINCIAL DE SANTA ELENA,DESC,18 DE AGOSTO Y PAQUI   SHA 1  ,19695646,516103.909,9753850.346,15,ELE-DESC-15-19695,
191,CNEL-Sto. Domingo,DOM,178685,50272007,50272007,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,RIO VERDE,DIRECCION DISTRITAL 23D01 PARROQUIA,DESC,MANUELITA SAENZ   0 y LA NINA,50272007,703321,9971339,15,DOM-DESC-15-50272,
81,E.E. Galapagos,GPS,0,12011116,12011116,0,GALAPAGOS,0,SANTA CRUZ,0,PUERTO AYORA,EMPRESA PUBLICA DE HIDROCARBUROS DE,DESC,AV BALTRA 0-  0 y VIA CONCEJO DE GOBIERNO,12011116,541811.5781,9916926.962,15,GPS-DESC-15-12011,
54,CNEL-El Oro,ORO,1524563,13432038,13432038,7,EL ORO,1,MACHALA,50,MACHALA,DIRECCION DISTRITAL 07D02 MACHALA,DESC,AV.25 DE JUNIO   0 y CARLOS ENRIQUEZ C,13432038,614243.0515,9640993.16,16,ORO-DESC-16-13432,
72,CNEL-Esmeraldas,ESM,0,8325841-ELS-AT,8325841,8,ESMERALDAS,1,ESMERALDAS,68,VUELTA LARGA,DIRECCION DISTRITAL 08D01 ESMERALDAS-EDUCACION,EDU,PROPICIA 2  S/N COLEGIO 5 DE AGOSTO 1 S/N COLG. 5 DE AGOSTO,8325841,648805.6218,10102829.02,16,ESM-EDU-16-83258,https://www.google.com/maps/@0.9854617-79.65461523a90y36.15h106.3t/data=!3m6!1e1!3m4!1sHNBJdqDFi1An6X9h0RX2MQ!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,576237-5,1262073-ELS-TA,1262073,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,CNT EP,DESC,MZ# 90   AV.RIO GUAYAS 1  GUAYACANES,1262073,623509.1195,9765634.528,16,GYE-DESC-16-12620,https://www.google.com/maps/@-2.1200488-79.88917490a69y333.59h90.31t/data=!3m4!1e1!3m2!1s6jwWJJ-DTWDSulIwY8XlSg!2e0?source=apiv3
87,CNEL-Guayas LosRios,GLR,1755805-6,90566221-ITR-AT,90566221,0,LOS RIOS,0,QUEVEDO,0,24 DE MAYO,GAD. MUN CANTON QUEVEDO (REGISTRO DE LA PROPIEDAD),EDF,AV QUITO Y CALLE EDM  WARD DIAGONAL PASEO SHOPP 1 UNDO YN,90566221,670611.5646,9888170.237,16,GLR-EDF-16-90566,https://www.google.com/maps/@-1.0114116-79.46688933a63.5y95.84h101.27t/data=!3m6!1e1!3m4!1sipmYonJYuUAsH0kXs5txIA!2e0!7i13312!8i6656
130,CNEL-LosRios,RIO,88420,28507677,28507677,12,LOS RIOS,1,BABAHOYO,1,CLEMENTE BAQUERIZO,GOBIERNO AUTONOMO DESCENTRALIZADO P,EDU,*-Sin Calle Principal*-   0 y *-Sin Calle Secundar,28507677,665781.1254,9800113.688,16,RIO-EDU-16-28507,https://www.google.com/maps/@-1.8078648-79.50939733a89.8y253.04h85.82t/data=!3m6!1e1!3m4!1sDvBL8H56uTI-s5X_suK_8w!2e0!7i13312!8i6656
189,CNEL-Sta. Elena,ELE,,19695670-ELS-AB,19695670,0,SANTA ELENA,0,SANTA ELENA,0,,EMPRESA PUBLICA MUNICIPAL DE DESARROLLO TURISTICO,DESC,BAÑOS TERMALES   SAN VICENTE 1  COMPLEJO TURISTICO,19695670,533249,9753690,16,ELE-DESC-16-19695,
191,CNEL-Sto. Domingo,DOM,237535,11041461,11041461,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,RIO VERDE,DIRECCION DISTRITAL 23D01 PARROQUIA,DESC,CALLE E   0 y RIO TOACHI,11041461,704298.18,9970175.85,16,DOM-DESC-16-11041,
81,E.E. Galapagos,GPS,0,1598910,1598910,0,GALAPAGOS,0,SANTA CRUZ,0,PUERTO AYORA,FISCALIA DEL GUAYAS,DESC,AV BALTRA 04-  0 y GENOVESA,1598910,541389.2245,9916826.821,16,GPS-DESC-16-15989,
54,CNEL-El Oro,ORO,1525200,80702468,80702468,7,EL ORO,1,MACHALA,50,MACHALA,DIRECCION DISTRITAL 07D02 MACHALA,DESC,AV.25 DE JUNIO   0 y CARLOS ENRIQUEZ C,80702468,614133.8801,9641049.888,17,ORO-DESC-17-80702,
72,CNEL-Esmeraldas,ESM,0,126443-SEN-AB,126443,8,ESMERALDAS,1,ESMERALDAS,65,TABIAZO,DIRECCION DISTRITAL 08D01 - ESMERALDAS - SALUD,SAL,KENNEDY  SL10 PEATONAL 1 1 M96 TABIAZO,126443,644268.3731,10090830.72,17,ESM-SAL-17-12644,
26,CNEL-Guayaquil,GYE,1475988-3,1483697-ITR-AT,1483697,0,GUAYAS,0,GUAYAQUIL,0,XIMENA,MINISTERIO DEL INTERIOR,SEG,29VA. CALLE  L.P. CALLE J. ESQ. S.E. 1  UVC PORTETE,1483697,0,0,17,GYE-SEG-17-14836,https://www.google.es/maps/@-2.2197016-79.93891893a75y283.91h87.5t/data=!3m7!1e1!3m5!1siIRPuW3V4J8L1n1jT8qxZQ!2e0!6s%2F%2Fgeo3.ggpht.com%2Fcbk%3Fpanoid%3DiIRPuW3V4J8L1n1jT8qxZQ%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D
87,CNEL-Guayas LosRios,GLR,472810-6,35924974-GEN-RE,35924974,0,LOS RIOS,0,QUEVEDO,0,QUEVEDO,GOBIERNO PROVINCIAL DE LOS RIOS,EDF,SAN CAMILO KM. 1 VIA   SANCA RLOS 1  ,35924974,673244.8665,9886201.382,17,GLR-EDF-17-35924,https://www.google.com/maps/@-1.0290418-79.44280263a44.5y213.48h84.36t/data=!3m6!1e1!3m4!1sAPF7cvoudQjwYEeuZlh0eA!2e0!7i13312!8i6656
130,CNEL-LosRios,RIO,91669,35925015,35925015,12,LOS RIOS,1,BABAHOYO,1,CLEMENTE BAQUERIZO,GADM DE BABAHOYO,EDF,MANUEL JORGE CASTILLO 13-  0 y BLOQUES LOCALES,35925015,664267.0215,9801000.073,17,RIO-EDF-17-35925,
189,CNEL-Sta. Elena,ELE,,501999-ESI-AB,501999,0,SANTA ELENA,0,SANTA ELENA,0,,DIRECCION PROVINCIAL AGROPECUARIA DE SANTA ELENA,DESC,MANABI GQUIL.Y 18 DE   AGOSTO 1  CENTRAL,501999,515992.4618,9753842.08,17,ELE-DESC-17-50199,
191,CNEL-Sto. Domingo,DOM,205096,50374142,50374142,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,EL ESFUERZO,DIRECCION DISTRITAL 23D01 PARROQUIA,DESC,CALLE C   0 y CALLE S,50374142,691750.3854,9953758.172,17,DOM-DESC-17-50374,
81,E.E. Galapagos,GPS,0,4681483,4681483,0,GALAPAGOS,0,SANTA CRUZ,0,PUERTO AYORA,GAD MUNICIPAL DE SANTA CRUZ,DESC,AV BALTRA 00-  0 y CALLE NN,4681483,542151.4539,9917356.272,17,GPS-DESC-17-46814,
54,CNEL-El Oro,ORO,1410858,13100263,13100263,7,EL ORO,1,MACHALA,2,MACHALA,DIRECCION DISTRITAL 07D02 MACHALA,DESC,9NA SUR S/T-  0 y AYACUCHO,13100263,614857.4798,9639179.7,18,ORO-DESC-18-13100,
72,CNEL-Esmeraldas,ESM,0,14059581-ELS-AB,14059581,8,ESMERALDAS,1,ESMERALDAS,2,5 DE AGOSTO,UNIVERSIDAD TECNICA LUIS VARGAS TORRES,EDU,MANABI  S/N FACULTAD CCAA 1 S/N NUEVOS HORIZONTES,14059581,648366.0533,10107551.44,18,ESM-EDU-18-14059,https://www.google.com/maps/@0.9066444-79.69139423a16.3y326.81h94.77t/data=!3m6!1e1!3m4!1sYuVwlZAj0XAi9oVg7vV1lA!2e0!7i13312!8i6656
26,CNEL-Guayaquil,GYE,1604306-0,1483651-ITR-AT,1483651,0,GUAYAS,0,GUAYAQUIL,0,AYACUCHO,MINISTERIO DEL INTERIOR - UNIDAD DE VIGILANCIA,SEG,MZ#352 SOL.#1   AV.EDUARDO SOLA FRAN 1  FLORIDA NORTE,1483651,617997.9579,9764630.792,18,GYE-SEG-18-14836,https://www.google.com/maps/@-2.128755-79.93894880a47.4y205.43h99.64t/data=!3m4!1e1!3m2!1sY-x-UjUO0aBCZpms_VhIQg!2e0?source=apiv3
87,CNEL-Guayas LosRios,GLR,1626528-4,302898871-ITR-AT,302898871,0,LOS RIOS,0,QUEVEDO,0,QUEVEDO,FISCALIA DE LO RIOS,EDF,VIA A BUENA F    AL LADO DE LA POLICI 1  EDIF. DE LA FISCALIA,302898871,670616.1709,9888095.192,18,GLR-EDF-18-30289,https://www.google.com/maps/@-1.0120413-79.46694173a55.8y90.04h103.67t/data=!3m6!1e1!3m4!1stKv-hPeQnQsSFBYzWm294Q!2e0!7i13312!8i6656
130,CNEL-LosRios,RIO,28670,14059558,14059558,12,LOS RIOS,1,BABAHOYO,1,CLEMENTE BAQUERIZO,CNT EP,TEL,10 DE AGOSTO Y BOLIVAR   0 y *-Sin Calle Secundari,14059558,663309.5861,9801110.492,18,RIO-TEL-18-14059,https://www.google.com/maps/@-1.7987191-79.53190343a53y104.59h103.42t/data=!3m6!1e1!3m4!1sxujqfeBqXz4LfB7BpD58jA!2e0!7i13312!8i6656
189,CNEL-Sta. Elena,ELE,,311920258-ITR-AM,311920258,0,SANTA ELENA,0,SANTA ELENA,0,,ILUSTRE MUNICIPALIDAD DE SANTA ELENA,DESC,BOLIVAR Y 9 DE OCTU.   CANCHA JOSE FRANCISC 1  ,311920258,515755.9269,9753307.127,18,ELE-DESC-18-31192,
191,CNEL-Sto. Domingo,DOM,262068,52565378,52565378,0,SANTO DOMINGO DE LOS TSACHILAS,0,SANTO DOMINGO,0,BOMBOLA,DIRECCION DISTRITAL 23D01 PARROQUIA,DESC,ATAHUALPA VILLACRES   0 y CASPICARA,52565378,702222.2,9973284.91,18,DOM-DESC-18-52565,
